time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
10.353,2,Atta_2,143.3,1220.9,0.3,9.2,1.6,,,,
10.353,4,Atta_4,154.1,358.9,1.3,6.0,0.0,,,,
10.468,1,Atta_1,558.1,112.6,86.7,8.0,-0.3,,,,
10.468,2,Atta_2,148.7,1221.8,0.1,5.5,-0.2,,,,
10.522,3,Atta_3,511.7,1553.8,270.6,-8.1,-0.7,,,,
10.581,3,Atta_3,516.0,1547.8,270.6,7.4,0.0,,,,
10.641,1,Atta_1,554.3,111.2,86.7,-4.0,0.0,,,,
10.641,2,Atta_2,153.4,1222.1,0.4,4.7,0.3,,,,
10.641,3,Atta_3,512.8,1553.5,270.6,-6.5,0.0,,,,
10.702,1,Atta_1,546.2,104.2,87.1,-10.7,0.4,,,,
10.702,2,Atta_2,158.5,1219.8,0.7,5.6,0.3,,,,
10.831,1,Atta_1,551.7,109.2,87.1,7.4,0.0,,,,
10.831,2,Atta_2,150.7,1222.4,0.2,-8.2,-0.5,,,,
10.894,1,Atta_1,559.5,113.6,86.7,9.0,-0.4,,,,
10.952,1,Atta_1,553.2,110.5,86.7,-7.0,0.0,,,,
10.952,2,Atta_2,147.0,1224.0,0.7,-4.0,0.5,,,,
11.065,1,Atta_1,549.4,108.5,86.9,-4.3,0.2,,,,
11.065,2,Atta_2,140.7,1220.1,0.7,-7.4,0.0,,,,
11.065,3,Atta_3,503.5,1553.4,270.5,9.3,-0.1,,,,
11.065,4,Atta_4,144.3,354.8,0.6,-10.6,-0.7,,,,
11.13,2,Atta_2,134.8,1223.6,0.5,-6.9,-0.2,,,,
11.13,4,Atta_4,122.3,347.9,0.5,-23.1,-0.1,,,,
11.191,2,Atta_2,140.3,1222.0,0.5,5.7,0.0,,,,
11.278,1,Atta_1,556.2,111.9,86.9,7.6,0.0,,,,
11.278,3,Atta_3,520.8,1545.9,271.1,18.9,0.6,,,,
11.278,4,Atta_4,134.1,352.8,1.2,12.8,0.7,,,,
11.334,4,Atta_4,140.4,354.2,1.2,6.5,0.0,,,,
11.396,1,Atta_1,552.5,109.7,86.9,-4.3,0.0,,,,
11.396,3,Atta_3,515.7,1546.3,271.1,-5.1,0.0,,,,
11.396,4,Atta_4,131.1,351.3,1.0,-9.7,-0.2,,,,
11.497,2,Atta_2,146.5,1221.4,0.5,6.2,0.0,,,,
11.497,4,Atta_4,137.4,352.7,1.0,6.5,0.0,,,,
11.563,1,Atta_1,546.7,104.0,87.5,-8.1,0.6,,,,
11.563,3,Atta_3,522.4,1542.7,271.0,7.6,-0.1,,,,
11.563,4,Atta_4,143.3,354.8,1.0,6.3,0.0,,,,
11.618,1,Atta_1,557.1,111.1,87.5,12.6,0.0,,,,
11.618,2,Atta_2,142.2,1223.2,0.3,-4.7,-0.2,,,,
11.707,1,Atta_1,546.7,104.0,86.5,-12.6,-1.0,,,,
11.707,3,Atta_3,526.4,1539.4,271.2,5.2,0.2,,,,
11.767,1,Atta_1,553.7,110.0,86.5,9.2,0.0,,,,
11.767,3,Atta_3,519.1,1540.7,271.2,-7.4,0.0,,,,
11.767,4,Atta_4,150.0,357.0,1.1,7.1,0.1,,,,
11.827,1,Atta_1,546.0,103.8,87.1,-9.9,0.6,,,,
11.827,2,Atta_2,147.4,1221.9,0.4,5.4,0.1,,,,
11.827,3,Atta_3,523.3,1542.6,271.0,-4.6,-0.2,,,,
11.827,4,Atta_4,154.2,358.9,1.1,4.6,0.0,,,,
11.889,2,Atta_2,152.6,1220.8,0.0,5.3,-0.4,,,,
