time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
7.706,3,Atta_3,278.6,1458.7,271.8,12.4,-0.4,,,,
7.706,4,Atta_4,819.0,250.0,78.0,-12.4,0.2,,,,
7.758,3,Atta_3,285.3,1455.7,271.8,7.3,0.0,,,,
7.822,1,Atta_1,667.4,1457.5,267.0,13.3,0.6,,,,
7.822,2,Atta_2,272.8,86.8,90.8,-5.8,0.0,,,,
7.822,3,Atta_3,266.8,1459.2,271.8,-18.8,0.0,,,,
7.822,4,Atta_4,663.3,127.5,86.1,-198.1,8.1,,,,
7.875,1,Atta_1,661.7,1453.4,267.4,7.0,0.4,,,,
7.875,2,Atta_2,265.7,79.3,91.5,-10.3,0.7,,,,
7.875,3,Atta_3,260.6,1455.1,270.3,7.4,-1.5,,,,
7.875,4,Atta_4,650.8,120.5,85.7,-14.3,-0.4,,,,
7.934,1,Atta_1,651.8,1444.9,267.6,13.0,0.2,,,,
7.934,2,Atta_2,252.7,73.6,91.5,-14.2,0.0,,,,
7.934,3,Atta_3,247.6,1449.4,270.3,14.2,0.0,,,,
7.934,4,Atta_4,637.8,114.8,86.1,-14.2,0.4,,,,
7.989,2,Atta_2,268.8,84.0,91.0,19.2,-0.5,,,,
7.989,3,Atta_3,253.2,1445.6,270.3,6.8,0.0,,,,
7.989,4,Atta_4,645.6,121.1,85.7,10.0,-0.4,,,,
8.044,1,Atta_1,657.3,1463.1,266.5,-19.0,-1.1,,,,
8.044,2,Atta_2,287.3,91.9,91.0,20.1,0.0,,,,
8.044,3,Atta_3,276.6,1453.2,270.8,-24.6,0.5,,,,
8.044,4,Atta_4,810.8,243.4,78.5,205.5,-7.2,,,,
8.099,1,Atta_1,664.1,1466.9,266.5,-7.8,0.0,,,,
8.099,2,Atta_2,282.2,89.3,91.3,-5.7,0.3,,,,
8.099,3,Atta_3,283.4,1457.0,271.3,-7.8,0.5,,,,
8.099,4,Atta_4,821.3,249.1,78.5,11.9,0.0,,,,
8.181,1,Atta_1,673.5,1459.5,267.0,12.0,0.5,,,,
8.181,2,Atta_2,262.0,77.5,91.9,-23.4,0.6,,,,
8.181,4,Atta_4,817.6,247.2,78.9,-4.2,0.4,,,,
8.238,1,Atta_1,676.8,1462.3,267.4,-4.3,0.4,,,,
8.238,2,Atta_2,285.5,92.1,91.3,27.7,-0.6,,,,
8.238,3,Atta_3,282.0,1461.7,271.3,-4.9,0.0,,,,
8.238,4,Atta_4,821.3,251.1,80.1,5.4,1.2,,,,
8.296,2,Atta_2,276.9,87.0,91.3,-10.0,0.0,,,,
8.296,3,Atta_3,277.0,1463.8,271.7,-5.4,0.4,,,,
8.296,4,Atta_4,810.4,242.7,80.1,-13.8,0.0,,,,
8.357,2,Atta_2,292.5,94.6,90.6,17.4,-0.7,,,,
8.422,1,Atta_1,653.1,1460.1,266.5,23.8,-0.9,,,,
8.422,2,Atta_2,264.4,78.8,91.3,-32.2,0.7,,,,
8.422,3,Atta_3,272.3,1449.4,271.7,15.1,0.0,,,,
8.422,4,Atta_4,797.2,235.4,77.7,-15.1,-2.4,,,,
8.477,3,Atta_3,279.7,1445.9,271.3,8.2,-0.4,,,,
8.535,1,Atta_1,668.4,1461.0,267.0,-15.3,0.5,,,,
8.535,2,Atta_2,274.7,84.0,91.4,11.5,0.1,,,,
8.535,3,Atta_3,290.0,1451.1,271.2,-11.5,-0.1,,,,
8.535,4,Atta_4,810.2,242.2,78.6,14.7,0.9,,,,
8.595,1,Atta_1,677.0,1458.4,267.5,9.0,0.5,,,,
8.595,3,Atta_3,286.3,1456.4,271.0,-6.5,-0.2,,,,
8.595,4,Atta_4,815.4,245.0,78.6,5.9,0.0,,,,
8.656,1,Atta_1,672.9,1462.7,267.0,-5.9,-0.5,,,,
8.656,2,Atta_2,264.0,78.2,91.9,-12.2,0.5,,,,
8.656,3,Atta_3,278.8,1460.2,271.0,-8.4,0.0,,,,
8.656,4,Atta_4,649.4,114.3,85.1,-211.3,6.5,,,,
