time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
9.103,2,Atta_2,186.5,932.7,3.3,10.4,0.0,,,,
9.103,3,Atta_3,169.7,1260.2,358.9,26.7,0.0,,,,
9.103,4,Atta_4,118.1,228.7,358.6,18.0,1.0,,,,
9.175,1,Atta_1,194.7,598.0,1.4,21.9,0.6,,,,
9.175,3,Atta_3,138.8,1269.5,358.5,-32.3,-0.4,,,,
9.175,4,Atta_4,122.2,230.3,357.3,4.4,-1.3,,,,
9.256,2,Atta_2,190.2,926.3,3.4,7.4,0.1,,,,
9.256,3,Atta_3,142.3,1260.8,359.1,9.4,0.6,,,,
9.256,4,Atta_4,113.2,225.3,357.3,-10.3,0.0,,,,
9.313,2,Atta_2,172.9,924.9,3.1,-17.4,-0.3,,,,
9.313,3,Atta_3,125.9,1260.3,358.5,-16.4,-0.6,,,,
9.313,4,Atta_4,102.5,221.4,357.8,-11.4,0.5,,,,
9.366,1,Atta_1,185.1,593.0,1.4,-10.8,0.0,,,,
9.366,2,Atta_2,182.1,927.6,3.1,9.6,0.0,,,,
9.366,3,Atta_3,141.7,1260.8,358.3,15.8,-0.2,,,,
9.425,1,Atta_1,161.2,588.3,0.2,-24.4,-1.2,,,,
9.425,3,Atta_3,135.6,1262.5,358.3,-6.3,0.0,,,,
9.425,4,Atta_4,109.5,224.9,357.8,7.8,0.0,,,,
9.482,1,Atta_1,166.3,590.1,0.2,5.4,0.0,,,,
9.482,2,Atta_2,187.2,930.9,2.2,6.1,-0.9,,,,
9.482,3,Atta_3,146.1,1262.7,358.6,10.5,0.3,,,,
9.482,4,Atta_4,114.6,226.7,357.5,5.4,-0.3,,,,
9.564,2,Atta_2,191.6,934.2,2.2,5.5,0.0,,,,
9.564,3,Atta_3,149.1,1266.8,358.6,5.1,0.0,,,,
9.564,4,Atta_4,120.5,230.1,357.5,6.8,0.0,,,,
