time,idrobot,robot,message
99.709,2,Atta_2,EKF_POSE|4662.4|726.4|1.5
99.906,4,Atta_4,EKF_POSE|1717.8|591.5|23.4
99.954,4,Atta_4,REQUEST_POSITION
100.121,3,Atta_3,EKF_POSE|2100.9|366.3|60.9
100.194,2,Atta_2,EKF_POSE|4931.1|733.5|1.0
100.397,4,Atta_4,EKF_POSE|1758.1|592.4|21.9
100.609,2,Atta_2,REQUEST_POSITION
100.621,3,Atta_3,EKF_POSE|2100.9|366.3|60.9
100.695,2,Atta_2,EKF_POSE|4312.1|804.2|3.5
100.913,4,Atta_4,EKF_POSE|1811.1|613.9|22.5
100.979,2,Atta_2,CHECK_OBSTACLE|2|1074.1|992.4|355.3
101.12,3,Atta_3,EKF_POSE|2100.9|366.3|60.8
101.195,2,Atta_2,EKF_POSE|4333.4|805.4|3.0
101.398,4,Atta_4,EKF_POSE|1860.7|635.2|23.8
101.63,3,Atta_3,EKF_POSE|2100.9|366.3|60.8
101.75,2,Atta_2,EKF_POSE|4242.3|801.5|1.8
101.897,4,Atta_4,EKF_POSE|1862.2|635.9|24.5
102.121,3,Atta_3,EKF_POSE|2100.9|366.3|60.8
